Make,Model,Score,Price,Year,Mileage,Date,Source,OnSale,Days,Link,Image,Hash
Hyundai,Sonata Se,20.54952254,13900.0,2015,40000,1/12/2023,KSL,False,,https://cars.ksl.com/listing/8271235,,566702000
Nissan,Versa Note Sr,20.43398796,14395.0,2018,42457,12/15/2022,KSL,False,,https://cars.ksl.com/listing/8283049,"Nissan_Versa_Note_2018_in_Ogden,_UT",514069356
Subaru,Forester 2.5i,20.34818374,14995.0,2017,40632,12/11/2022,KSL,False,,https://cars.ksl.com/listing/7900671,https://img.ksl.com/mx/mplace-cars.ksl.com/468003-1653818496-844397.jpg?filter=marketplace/400x300_dealer,495822099
Honda,Civic Lx,18.81847614833206,14995.0,2015,69878,2023-02-15,KSL,False,1.0,https://cars.ksl.com/listing/8269868,,706180130
Kia,Forte Lx,18.41569489185901,14995.0,2018,43696,2023-02-11,KSL,False,1.0,https://cars.ksl.com/listing/8357469,,266694864
Chevrolet,Malibu Lt,18.019401552469517,15000.0,2018,61920,2023-02-15,KSL,False,1.0,https://cars.ksl.com/listing/8269672,,1127021040
Hyundai,Elantra Gt Base,18.00584112,12988.0,2014,43312,1/12/2023,KSL,False,,https://cars.ksl.com/listing/8310912,,614119336
Subaru,Crosstrek 2.0i Premium,17.86860359,14990.0,2017,43542,1/25/2023,KSL,False,1.0,https://cars.ksl.com/listing/8326704,,532551544
Mini,Hardtop 2 Door,17.54125599,12899.0,2016,41665,2/1/2023,KSL,False,8.0,https://cars.ksl.com/listing/8234627,,339056522
Volkswagen,Passat 2.0t Se,17.444023668639055,15000.0,2018,63000,2023-02-11,KSL,False,1.0,https://cars.ksl.com/listing/8286992,,1274910000
Volkswagen,Beetle,17.26722722,14489.0,2013,40931,12/15/2022,KSL,False,,https://cars.ksl.com/listing/8197337,"Volkswagen_Beetle_2013_in_Lehi,_UT",823941030
Volkswagen,Jetta 2.0l,16.56162048852071,8799.0,2012,63000,2023-02-15,KSL,False,1.0,https://cars.ksl.com/listing/8231599,,1268967840
Kia,Forte Lx,16.50208243,13959.0,2016,41280,2/1/2023,KSL,False,8.0,https://cars.ksl.com/listing/8351905,,251448192
Subaru,Forester 2.5i Limited,15.847723445705167,14999.0,2015,58000,2023-02-15,KSL,False,1.0,https://cars.ksl.com/listing/8278740,,705944685
Nissan,Altima 2.5 S,15.70958178,14998.0,2015,44149,1/12/2023,KSL,False,,https://cars.ksl.com/listing/8270682,,536461050
Volkswagen,Jetta 1.4t Se,15.525042413082693,14590.0,2016,62283,2023-02-11,KSL,False,11.0,https://cars.ksl.com/listing/8352505,,1258470330
Mini,Hardtop 2 Door Cooper,14.95182772,12995.0,2015,36873,1/25/2023,KSL,False,1.0,https://cars.ksl.com/listing/8310251,,301016910
Kia,Optima Lx,14.85945563,10990.0,2015,40000,1/25/2023,KSL,False,1.0,https://cars.ksl.com/listing/8351557,,243184740
Ford,Freestar Limited,14.76363364,12588.0,2005,50000,1/12/2023,KSL,False,,https://cars.ksl.com/listing/8328692,,403819712
Kia,Soul +,14.67074421,14999.0,2017,36277,1/12/2023,KSL,False,,https://cars.ksl.com/listing/8009240,,220772043
Volkswagen,Beetle 2.5l,14.66236509,13999.0,2013,44947,12/15/2022,KSL,False,,https://cars.ksl.com/listing/8193927,"Volkswagen_Beetle_2013_in_North_Salt_Lake,_UT",904783110
Kia,Optima S,14.25119226,11499.0,2018,43099,12/11/2022,KSL,False,,https://cars.ksl.com/listing/8276492,https://img.ksl.com/mx/mplace-cars.ksl.com/1873507-1670777561-708595.jpg?filter=marketplace/400x300_cropped,262301226
Dodge,Dart Sxt,13.917662583496895,13000.0,2015,49052,2023-02-15,KSL,False,5.0,https://cars.ksl.com/listing/8217060,,495550900
Kia,Soul Ev +,13.87683815,14995.0,2016,36305,12/11/2022,KSL,False,,https://cars.ksl.com/listing/8204155,https://img.ksl.com/mx/mplace-cars.ksl.com/626745-1667724516-873699.jpg?filter=marketplace/400x300_dealer,221462010
Kia,Optima Lx,13.28237903,13995.0,2018,40648,12/15/2022,KSL,False,,https://cars.ksl.com/listing/8047293,"Kia_Optima_2018_in_West_Jordan,_UT",246082992
Kia,Optima Lx,13.28237903,13995.0,2018,40648,1/12/2023,KSL,False,,https://cars.ksl.com/listing/8047293,,247720407
Fiat,500e Base,13.26726521,10437.0,2016,43960,1/12/2023,KSL,False,,https://cars.ksl.com/listing/8250401,,355714569
Hyundai,Sonata Hybrid Se,13.16915309,13999.0,2016,50000,1/25/2023,KSL,False,1.0,https://cars.ksl.com/listing/8351600,,708511792
Buick,Encore Base,12.823687473753305,14995.0,2015,46694,2023-02-15,KSL,False,5.0,https://cars.ksl.com/listing/8370171,,472421390
Mazda,Mazda3 I Sport,12.665762462313465,14995.0,2016,67224,2023-02-11,KSL,False,1.0,https://cars.ksl.com/listing/8163726,,680137080
Fiat,500 Pop,12.4458923,8350.0,2012,44125,12/15/2022,KSL,False,,https://cars.ksl.com/listing/8236851,"Fiat_500_2012_in_Salt_Lake_City,_UT",355118000
Mazda,Mazda5 Grand Touring,11.719464763559955,10995.0,2012,67846,2023-02-15,KSL,False,1.0,https://cars.ksl.com/listing/8369257,,684949660
Dodge,Dart Gt,11.38845494,13300.0,2016,42282,1/12/2023,KSL,False,,https://cars.ksl.com/listing/8186007,,427226660
Kia,Optima Base,11.259754908827436,12900.0,2015,55000,2023-02-11,KSL,False,1.0,https://cars.ksl.com/listing/8332132,,334035900
Gmc,Acadia Denali,11.12402245,14950.0,2019,43256,12/22/2022,KSL,False,,https://cars.ksl.com/listing/8260857,"GMC_Acadia_2019_in_West_Valley_City,_UT",262001592
Dodge,Dart Gt,11.07622997,13600.0,2016,42282,12/15/2022,KSL,False,,https://cars.ksl.com/listing/8186007,"Dodge_Dart_2016_in_Las_Vegas,_NV",426202560
Mini,Hardtop 2 Door,11.05483895,14032.0,2016,41665,1/25/2023,KSL,False,1.0,https://cars.ksl.com/listing/8234627,,338147488
Kia,Sportage Lx,11.0305325443787,15000.0,2017,56000,2023-02-15,KSL,False,1.0,https://cars.ksl.com/listing/8390003,,340671000
Kia,Forte Lx,11.00177214,14340.0,2016,41280,1/25/2023,KSL,False,1.0,https://cars.ksl.com/listing/8351905,,250923360
Fiat,500e Base,10.71650794,14056.0,2017,43145,12/11/2022,KSL,False,,https://cars.ksl.com/listing/8252554,https://img.ksl.com/mx/mplace-cars.ksl.com/513543-1670482218-312889.jpg?filter=marketplace/400x300_dealer,349485404
Mini,Cooper Countryman Base,10.48914235,14995.0,2014,39003,12/11/2022,KSL,False,,https://cars.ksl.com/listing/8229849,https://img.ksl.com/mx/mplace-cars.ksl.com/626745-1669458272-567147.jpg?filter=marketplace/400x300_dealer,317836958
Kia,Forte S,9.829680494840936,11900.0,2017,66000,2023-02-11,KSL,False,1.0,https://cars.ksl.com/listing/8332130,,400115700
Jeep,Renegade Sport,9.307992437,13689.0,2016,44790,1/25/2023,KSL,False,1.0,https://cars.ksl.com/listing/8273496,,362911374
Polaris,Ranger 1000 Eps,8.70687725,13568.0,2020,50000,1/12/2023,KSL,False,,https://cars.ksl.com/listing/8211199,,708628160
Gmc,Terrain Sle-1,8.414902769,14521.0,2016,44943,1/25/2023,KSL,False,1.0,https://cars.ksl.com/listing/8346776,,273325448
Polaris,Rzr S 900 Eps,7.961816141,13000.0,2018,50000,1/12/2023,KSL,False,,https://cars.ksl.com/listing/8211198,,707483000
Kia,Forte Lx,7.654545641884367,13300.0,2017,68070,2023-02-15,KSL,False,1.0,https://cars.ksl.com/listing/8389992,,412636370
Gmc,2500 Work Truck,7.23685206,9795.0,2007,44755,12/15/2022,KSL,False,,https://cars.ksl.com/listing/8050122,"GMC_2500_2007_in_Salt_Lake_City,_UT",269469855
Kia,Optima Ex,6.33463758109944,14690.0,2016,65619,2023-02-15,KSL,False,1.0,https://cars.ksl.com/listing/8326324,,397656972
Mazda,Mx-5 Grand Touring,5.4083107,13910.0,2007,41787,12/15/2022,KSL,False,,https://cars.ksl.com/listing/8283035,"Mazda_MX-5_2007_in_Salt_Lake_City,_UT",419332545
Chrysler,200 Limited,5.321980895,13995.0,2015,50000,12/15/2022,KSL,False,,https://cars.ksl.com/listing/7789271,"Chrysler_200_2015_in_Orem,_UT",806000000
Scion,Xb Base,4.489150340434462,13595.0,2013,65367,2023-02-11,KSL,False,1.0,https://cars.ksl.com/listing/8383493,,658299515
Kia,Optima Ex,4.313695604610286,12997.0,2013,67292,2023-02-11,KSL,False,1.0,https://cars.ksl.com/listing/8383228,,406844280
Mazda,Mx-5,3.575394381,13965.0,2006,44225,12/11/2022,KSL,False,,https://cars.ksl.com/listing/8268750,https://img.ksl.com/mx/mplace-cars.ksl.com/893623-1670397277-979391.jpg?filter=marketplace/400x300_dealer,443744330
Mini,Hardtop Cooper S,3.083786982248521,13500.0,2013,70000,2023-02-15,KSL,False,1.0,https://cars.ksl.com/listing/8390160,,564288000
Audi,S4 3.0t Quattro Premium Plus,1.855017224489796,13995.0,2010,65000,2023-02-15,KSL,False,1.0,https://cars.ksl.com/listing/8390008,,522991860
Audi,A5 2.0t Quattro Premium Plus,0.7937578684270554,14990.0,2011,69400,2023-02-15,KSL,False,1.0,https://cars.ksl.com/listing/8019419,,558253600
